shopid,shopname,lat,lng,cateid,catename
79275663,九州建华花卉,39.8250838000936,116.320447645235,101346,鲜花蛋糕
69678492,簋街龙虾庄(总店),39.939700889114,116.411721905435,101327,烧烤炸鸡
90716399,龙虾阁（双安店）,39.9655061349103,116.320365141043,101327,烧烤炸鸡
83470356,鲜花水果,39.9206846605957,116.317904440728,101346,鲜花蛋糕
58744072,农夫果院水果超市（一分店）,39.877772589504,116.278923120196,100970,商超生鲜
67152499,麻辣海鲜,40.0713240605964,116.429550922756,101327,烧烤炸鸡
69664087,信诺慕斯乳酪蛋糕,39.9685490574099,116.412161648785,101276,甜点饮品
48007746,云龙麻辣香锅,39.9678531723825,116.328632827324,101303,无辣不欢
67642934,燕澜坞•鲜炖燕窝,39.9504081182861,116.469992818037,101276,甜点饮品
21968140,御喜玛蛋糕（北京总店）,39.9296468862472,116.361188767316,101276,甜点饮品
65734142,榴皇叔榴莲甜点,39.8448739482793,116.413845108072,101276,甜点饮品
90017266,绿萝卜蛋糕坊（蓟门桥店）,39.9694353591613,116.346665203138,101276,甜点饮品
90089612,热蟹沸腾,40.0460991007978,116.403510411437,101327,烧烤炸鸡
76085875,鲜花礼品店,39.9333116921077,116.3404009154,101346,鲜花蛋糕
69094878,云超市（哈哈镜）,39.8878334770541,116.474906247436,100970,商超生鲜
90336859,果缤纷鲜果切,39.9840840749035,116.333093621809,100970,商超生鲜
74576980,壹柒壹3,39.8021404016365,116.496233756072,100970,商超生鲜
3533512,金链花泰国餐厅,39.9292494993725,116.43803823012,100321,异国料理
21165654,熙贝蛋糕,40.0523109118031,116.40397984892,101276,甜点饮品
79270262,爱蒂宝（APM店）,39.9133256441455,116.405718590861,101276,甜点饮品
26915971,馋嘴猫零食坊,39.8766903443579,116.272462266216,100970,商超生鲜
76085710,嘉禾圣鑫冻品,39.849879139937,116.333059682692,100970,商超生鲜
79666067,老胡海鲜宵夜,39.9647731865999,116.267410153371,101327,烧烤炸鸡
77263295,果农的儿子（品质水果店）,39.9784771943917,116.49682321223,100970,商超生鲜
69412191,维纳斯鲜花（北京朝阳1店）,39.9185439258178,116.597994581899,101346,鲜花蛋糕
69412195,维纳斯鲜花（北京丰台1店）,39.8718086402515,116.44256764604,101346,鲜花蛋糕
69412211,维纳斯鲜花（北京海淀店）,40.0259782690895,116.280485425781,101346,鲜花蛋糕
77589628,一品海鲜汇,39.8536548872378,116.466822847666,101327,烧烤炸鸡
69412215,维纳斯鲜花（北京朝阳店）,39.9390036925874,116.516777319606,101346,鲜花蛋糕
90922148,哈哈镜超市,39.8976718272404,116.454677617844,100970,商超生鲜
27128820,诺巴克蛋糕,39.8926452320691,116.440292292768,101276,甜点饮品
50472625,星期六烘焙,40.0865951036198,116.337167469168,101276,甜点饮品
38322451,哈哈镜（宣武门店）,39.8975792593895,116.356872038916,101327,烧烤炸鸡
83495159,城川居爱尚虾友记,39.9554169312778,116.352188171819,101327,烧烤炸鸡
69285211,恋人花坊（仟百意）,39.9779185164746,116.372934639348,101346,鲜花蛋糕
58964848,麦卡琪蛋糕店,39.9265714940386,116.277215296909,101276,甜点饮品
11265536,彩虹鲜花,39.9224012262779,116.278401259146,101346,鲜花蛋糕
20900848,鲍师傅糕点（安定门店）,39.9441451008071,116.401828720377,101276,甜点饮品
75193499,佳佳蛋糕（全城配送店）,39.8815789264436,116.273306629498,101276,甜点饮品
45301812,挪威三文鱼刺身专卖,40.0075091119626,116.456255670526,101327,烧烤炸鸡
56852130,烧烤家宴,39.9343357381424,116.409590694788,101327,烧烤炸鸡
69139861,淘虾记,39.9393114208558,116.411002286523,101327,烧烤炸鸡
65714160,哈哈镜便利店,39.8822093181496,116.33525467998,100970,商超生鲜
77349456,果蔬鲜超市(大红门店),39.830110409087,116.400405747185,100970,商超生鲜
90009375,不打烊私房蛋糕,39.8531232154765,116.428179068031,101276,甜点饮品
67054319,龙虾帝国(北京店),40.3327756383617,116.638155896157,101327,烧烤炸鸡
69721145,蔬菜果园,39.8909276012043,116.349087340895,100970,商超生鲜
19119447,麻辣村香锅烤鱼（广渠门店）,39.8893976944361,116.433049131309,101303,无辣不欢
69735309,东环物语,39.9350188728219,116.429894949158,101276,甜点饮品
15180187,尊享宜购生活超市,39.8332962369386,116.360065821649,100970,商超生鲜
14178938,诺心LECAKE(北京),39.9049368769387,116.453135014636,101276,甜点饮品
76942734,蓬莱小海鲜,40.0377126246941,116.423283141306,101327,烧烤炸鸡
71015990,花之恋鲜花（鲁港店）,31.3154925454928,118.365170876553,101346,鲜花蛋糕
58668826,烧烤诱惑,39.8651400568258,116.398414791356,101327,烧烤炸鸡
59399020,BBQ烧烤吧,39.9285792840797,116.41304362691,101327,烧烤炸鸡
79259271,鲜花绿植,39.8776117003842,116.31048259548,101346,鲜花蛋糕
82686655,万佳鲜花（各庄店）,40.1317253271767,117.123827055201,101346,鲜花蛋糕
67855255,村上一屋日料寿司（棕榈泉店）,39.9311850565892,116.472579435255,100321,异国料理
45589473,八喜冰淇淋蛋糕（西马场路店）,39.8398403069318,116.379687797491,101276,甜点饮品
57566646,韵味多千层蛋糕,39.9176079262525,116.444744562622,101276,甜点饮品
77595571,金麦香蛋糕,39.9604053903084,116.369767619161,101276,甜点饮品
22245324,小贤家榴莲蛋糕（双井店）,39.8991589292325,116.456000522043,101276,甜点饮品
57567064,乐哈哈超市,39.9545131099519,116.344808904952,100970,商超生鲜
77608089,绿萝卜蛋糕坊（酒仙桥店）,39.9695918004329,116.481056708881,101276,甜点饮品
67244554,花火鲜花（新港花店）,22.5377258986985,114.048352126524,101346,鲜花蛋糕
58786706,哈哈镜,39.8824559881433,116.375758863383,101327,烧烤炸鸡
58786706,哈哈镜（陶然亭店）,39.8824559881433,116.375758863383,101327,烧烤炸鸡
65735081,榴莲蛋糕（榴莲哥榴莲主题店）,39.9745666542215,116.372932070691,101276,甜点饮品
69264049,花之恋鲜花（总部店）,39.8153981496498,116.261637956635,101346,鲜花蛋糕
77456418,云膳麻辣（小龙虾外卖）,39.8902996756327,116.378188619441,101327,烧烤炸鸡
79610755,旺季▪现配茶健康调理中心,39.9206021095254,116.561244886934,100970,商超生鲜
22246291,7cake榴莲千层蛋糕,39.9558387689449,116.455652306052,101276,甜点饮品
59296567,新利来蛋糕鲜花坊,39.9008428735922,116.494656610677,101276,甜点饮品
69562621,四季甜品（总店）,39.9260779195285,116.410950926612,101276,甜点饮品
67628553,麻小辣麻辣香锅小龙虾,39.8995903851522,116.480281544018,101303,无辣不欢
76989510,新颖鲜花（东高地店）,39.8040648305718,116.405621422736,101346,鲜花蛋糕
90592062,甜蜜蜜蛋糕坊,40.0160984165464,116.368020616894,101276,甜点饮品
90398363,伊米甜品（角门店）,39.8440345750522,116.360056474627,101276,甜点饮品
45436881,花佰堂（西坝河店）,39.9682730802013,116.432828664184,101346,鲜花蛋糕
69109703,花果园（水果切）,39.9378755637358,116.309671811829,100970,商超生鲜
70599179,琪乐时尚蛋糕西点,39.8678177104062,116.452301186054,101276,甜点饮品
54057822,嘉食和（全球精选美食商城）,39.8938035178387,116.459390959942,100970,商超生鲜
67740061,一锅海鲜（北京）,39.9804496656348,116.300959043962,101327,烧烤炸鸡
79615948,e果e家五棵松店,39.8894779395017,116.251187358031,100970,商超生鲜
18720323,淘虾记（小龙虾·烧烤·海鲜）,39.8846659993055,116.442565017106,101327,烧烤炸鸡
81000682,御品轩地瓜坊(西直门店),39.9374662757049,116.354375407157,100970,商超生鲜
69819107,芭特轻奢千层蛋糕,39.9998605458872,116.345811069989,101276,甜点饮品
48578239,清碧源水站,39.7501050245127,116.540927838787,100970,商超生鲜
82687064,万佳鲜花（惠新店）,40.1702324744843,116.43878934162,101346,鲜花蛋糕
66903936,麦田坊蛋糕,40.0818215918558,116.337082266789,101276,甜点饮品
90376122,蜀留香小龙虾海鲜（西城区店）,39.9057523363758,116.566593195194,101327,烧烤炸鸡
71005312,Funxin,39.9588489340362,116.273963247237,101327,烧烤炸鸡
79256672,望京小腰烤吧（安定门店）,39.9461157285091,116.400450986393,101327,烧烤炸鸡
5239674,香口鱼(簋街红鬼龙虾),39.9399505806565,116.420444297268,101303,无辣不欢
23505524,芊艺鲜花绿植,39.9753280915753,116.422158339651,101346,鲜花蛋糕
2758486,簋街仔仔·小龙虾外卖（北京店）,39.9397674297059,116.417308081645,101327,烧烤炸鸡
69711945,美蛙（望京店）,40.0075100128137,116.45662683489,101303,无辣不欢
76910376,粮便利,39.9315102136653,116.288360939248,100970,商超生鲜
75636302,喜豆·面包房（蛋糕、西点）,39.9315884123708,116.270711181384,101276,甜点饮品
57426036,哈哈镜超市（广安门店）,39.8902138007401,116.350217226307,100970,商超生鲜
79281142,唯忆永生花专卖店,39.9000045727169,116.484450081165,101346,鲜花蛋糕
23673814,壳儿,39.9351823186141,116.439164163298,101327,烧烤炸鸡
18322274,古早味(东城店),39.9362386044987,116.402555026825,101276,甜点饮品
67230954,营养果园时尚鲜花,39.9405478783873,116.36819816831,100970,商超生鲜
83548959,绿萝卜蛋糕坊,39.9572788175,116.340355969798,101276,甜点饮品
79272821,电果网（小红门店）,39.8288554276183,116.466455678506,100970,商超生鲜
69659558,澳洲生活汇超市,39.9266742503548,116.610096198233,100970,商超生鲜
9014473,凯吉利蛋糕,40.0182261333524,116.344983432709,101276,甜点饮品
81763961,果香情浓鲜果批发配送中心,39.9122671214272,116.633815069421,100970,商超生鲜
66916113,纯粹味觉蛋糕店,39.8951202076654,116.299616702774,101276,甜点饮品
69664305,凯吉利鲜花,40.0183999422246,116.345090189943,101346,鲜花蛋糕
58738754,冬乐秀水果店,39.9379196483442,116.378179553988,100970,商超生鲜
9013036,味香多西饼店,39.874319549534,116.361808828416,101276,甜点饮品
4518383,恒美轩烧烤涮（总店）,39.9483926618201,116.388271006299,101327,烧烤炸鸡
73619364,品客千层蛋糕,39.8863202205193,116.316319383197,101276,甜点饮品
90038671,果润生鲜（石榴庄店）,39.8456394097351,116.413204338491,100970,商超生鲜
23625245,十足目龙虾馆 总店,39.89839467241,116.480361991744,101327,烧烤炸鸡
21973145,南双北酪奶酪甜品店,39.9442779497996,116.410578273037,101276,甜点饮品
23659594,炸鸡情侣（来自星星的炸鸡）,39.95277385097,116.311338240998,101327,烧烤炸鸡
2358520,味多美（蛋糕店）,39.9395658855969,116.444670590963,101276,甜点饮品
90571930,韩涵婚礼花艺,39.8250868750766,116.320450522031,101346,鲜花蛋糕
77456017,石榴园便利超市,39.8427366696463,116.411943451461,100970,商超生鲜
74553783,味品客蛋糕房,39.9480182525644,116.326387490577,101276,甜点饮品
24772147,园丁精品鲜花店,39.926346132995,116.403005488181,101346,鲜花蛋糕
24306542,武汉黑鸭,39.8982329025053,116.501685462956,101327,烧烤炸鸡
69061150,花仙搁花艺旗舰店,39.8281152720921,116.353394089034,101346,鲜花蛋糕
90039637,青春蛋糕店,39.9449255740265,116.399140778541,101276,甜点饮品
83529666,果意尚品水果批发配送,39.9122672411912,116.633736249171,100970,商超生鲜
90999454,御喜玛蛋糕店,39.8833375381818,116.315180344199,101276,甜点饮品
69924566,花生活鲜花店,40.1948421819385,116.22060846559,101346,鲜花蛋糕
67507324,花之恋鲜花（小薇花艺）,39.57090962489,116.730983370364,101346,鲜花蛋糕
69721539,娃哈哈桶装水授权店,39.9328806684786,116.412441472491,100970,商超生鲜
72452671,电果网（北京总店次日达）,39.8135295085749,116.336842829579,100970,商超生鲜
45409775,阳光乐购进口食品店,39.8879957846862,116.459787974365,100970,商超生鲜
90339515,红螺坊（麻辣小龙虾海鲜）,39.8900073319138,116.459246971178,101327,烧烤炸鸡
48035925,果为鲜水果超市（丰台店）,39.8769471669862,116.27510910653,100970,商超生鲜
77456385,果为鲜水果超市（海淀店）,39.9897637947349,116.363249897255,100970,商超生鲜
74630745,6+1 DIY 蛋糕店,40.1009135425315,116.373205572107,101276,甜点饮品
90375220,鲜壹号生鲜,39.8910580048823,116.467206499178,100970,商超生鲜
75089511,奶油小森（大望路店）,39.9302055602546,116.457616702848,101276,甜点饮品
19275264,聚鲜珍品·海鲜·小龙虾外卖（回龙观店）,40.0815778794667,116.333696858905,101327,烧烤炸鸡
90479815,望京小腰（南锣鼓巷店）,39.9322612876187,116.392116093081,101327,烧烤炸鸡
59402752,花秀花香鲜花店,39.8816951720385,116.358151859624,101276,甜点饮品
32344605,琦料理,39.9287768796336,116.495387928082,100321,异国料理
24594806,小怪兽甜点,39.8715878026717,116.324206156589,101276,甜点饮品
27227818,榴莲哥蛋糕（大钟寺店）,39.9829793961585,116.319342281719,101276,甜点饮品
69094451,斯蒂温花艺（北京总店）,40.1966643868207,116.222440758258,101346,鲜花蛋糕
79665026,爱丽缘鲜花水果店（鼓楼店）,39.9318815224268,116.377357053983,101346,鲜花蛋糕
76761325,北京御花园鲜花,39.9826114354103,116.308240320758,101346,鲜花蛋糕
74570687,蟹鲜生阳澄湖大闸蟹,39.9393862019489,116.372773740694,101327,烧烤炸鸡
79257287,村上一屋日料寿司（三里屯店）,39.9333141198008,116.447053853896,100321,异国料理
17105567,冶金超市,40.0389823309441,116.346024643873,100970,商超生鲜
73566464,袁梦鲜花店,39.8799752791264,116.461406272975,101346,鲜花蛋糕
59256846,北京王永军水店（全程配送）,39.9355577490343,116.407895215812,100970,商超生鲜
49130687,鲜果味（安定门店）,39.9443011022263,116.401859712542,100970,商超生鲜
90421508,鲜果多（鲜切水果）,39.8456434079849,116.413202335918,100970,商超生鲜
76761326,烧烤诱惑,39.9826080778288,116.37114310282,101327,烧烤炸鸡
514239,金簋小山城（簋街总店）,39.9397401512141,116.412100263713,101327,烧烤炸鸡
76660897,源香花坊（海淀店）,39.9441356127933,116.297774014517,101346,鲜花蛋糕
67405206,川娃子江湖菜,40.0282878237702,116.430469212003,101303,无辣不欢
2519461,欧麦甜品烘焙,39.9598978817776,116.30956826715,101276,甜点饮品
37783052,英凯超花艺&鲜花,39.9038370394202,116.3414623762,101346,鲜花蛋糕
67511971,幺米寿司·三文鱼,39.8970067762159,116.416827922312,100321,异国料理
90029320,乐百氏水便利(桶装水),39.9120417170485,116.189634249306,100970,商超生鲜
67404751,领鲜·挪威三文鱼,40.0282878237702,116.430469212003,100321,异国料理
81000462,馨香苑鲜花,39.8287631137201,116.353468869052,101346,鲜花蛋糕
80528850,品一鲜果园批发（八里桥店）,39.9128082905053,116.633025793919,100970,商超生鲜
66761025,AJ清真烧烤,39.8934246523898,116.49849605638,101327,烧烤炸鸡
5541013,蛙蛙叫干锅年代（总店）,39.939179549694,116.411189474418,101303,无辣不欢
32675811,美蛙私厨（立水桥店）,40.0440074195967,116.408591877686,101303,无辣不欢
90996306,CoCo蛋糕房,39.9069976367692,116.291360764038,101276,甜点饮品
67801058,哈哈镜木樨地店,39.9025050433182,116.334357118915,101327,烧烤炸鸡
38108752,状元阁鲜花,39.9575885175602,116.286033641673,101346,鲜花蛋糕
90570160,猫山兄弟（榴莲·果切）,39.8976032661022,116.479520968881,100970,商超生鲜
90505147,星期八鲜花,39.9364728533765,116.182120649984,101346,鲜花蛋糕
66829820,二哥烤羊腿,39.9468104417929,116.398632424119,101327,烧烤炸鸡
63168462,美之味西点蛋糕,39.8998260623288,116.522946086601,101276,甜点饮品
79368075,美蛙（朝阳门店）,39.9168285014708,116.437195834605,101303,无辣不欢
66321234,春城花店,39.9018765229905,116.656310337795,101346,鲜花蛋糕
68062291,欲念情趣生活超市（大悦城旗舰店）,39.9222555607163,116.506336818056,100970,商超生鲜
67407310,小田水产海鲜行,40.046099101118,116.403511411922,101327,烧烤炸鸡
23626323,靖天酒业,40.0459630395382,116.322160817037,100970,商超生鲜
14922496,建发烟酒超市,39.9272255426458,116.435745209671,100970,商超生鲜
69123490,有虾有蟹,39.8761059501589,116.667176726926,101327,烧烤炸鸡
80530350,望京小腰（知春路店）,39.9720308983475,116.315658084235,101327,烧烤炸鸡
90020922,鸿福新宇生活超市(西四店),39.921520491134,116.371178859795,100970,商超生鲜
8817096,花果山农水果超市,39.8945091911379,116.346822404541,100970,商超生鲜
24508417,REGGAE精酿啤酒,39.9263428931694,116.405201624431,101276,甜点饮品
80827999,果腿儿鲜果切,39.9148982550718,116.48625302474,100970,商超生鲜
69282095,哈哈镜（长椿街店）,39.8960446427746,116.357347411164,101327,烧烤炸鸡
73601146,Masternest,39.8779266120101,116.322578102978,101276,甜点饮品
70517042,果好味（西四店）,39.9206835244251,116.36745069674,100970,商超生鲜
69002218,卿味寿司（尚品店）,39.9388749303978,116.386005163226,100321,异国料理
58477186,叶小叶,39.9250724295057,116.593781845207,100970,商超生鲜
90604518,花里花外创意花店,39.8273376146336,116.293438923311,101346,鲜花蛋糕
59441940,伊帆花艺（鲜花速递）,38.0153923799751,114.534517817732,101346,鲜花蛋糕
24972102,八喜冰淇淋蛋糕（工厂店）,40.1329660828885,116.580326135036,101276,甜点饮品
2067742,丰润雅苑辣到家,39.9287889973854,116.405702609878,101327,烧烤炸鸡
59441486,老黄牛好果蔬(长楹天街店),39.9233623811291,116.594812644102,100970,商超生鲜
22307481,美味可口蛋糕,39.9639410565877,116.391978066929,101276,甜点饮品
18340543,簋街麻辣小龙虾（24h外卖）,39.9398917061318,116.420558469379,101327,烧烤炸鸡
80530067,京通水果之家鲜果配送中心,39.9128074730473,116.6329040683,100970,商超生鲜
76899449,T6火锅（回龙观店）,40.0674697500782,116.307418397695,101303,无辣不欢
69806822,七鲜花旗舰店,39.9575676028446,116.286030549308,101346,鲜花蛋糕
67389262,蜀留香小龙虾海鲜(管庄店),39.9453792591625,116.583561054102,101327,烧烤炸鸡
67388936,蜀留香小龙虾海鲜(朝阳店),39.9849037115513,116.474327512977,101327,烧烤炸鸡
67390156,蜀留香小龙虾海鲜(西城区店),39.846320567741,116.307708607708,101327,烧烤炸鸡
67389412,蜀留香小龙虾海鲜((丰台店),39.8072943140804,116.191284436904,101327,烧烤炸鸡
67389139,蜀留香小龙虾海鲜(槐房西路店),39.806471106297,116.363917221483,101327,烧烤炸鸡
69261511,Ananda喜愿蛋糕（知春路店）,39.9688342870251,116.345541573039,101276,甜点饮品
72464334,黄掌门生鲜,39.8910403795677,116.467715265941,100970,商超生鲜
69096295,两只小鱼海鲜,39.8403143721169,116.414029884847,101327,烧烤炸鸡
70604764,鲜渔鲂,39.8530970080601,116.469799297258,100321,异国料理
63062559,夜来香烤翅吧,39.8630134926664,116.380377314618,101327,烧烤炸鸡
67567498,idu鲜花,40.2197841275885,116.215861087321,101346,鲜花蛋糕
66759180,八零烧烤私房小龙虾,39.9326693921434,116.387976121721,101327,烧烤炸鸡
65696126,三月蛋糕,39.9751862951034,116.409882726649,101276,甜点饮品
67832524,宫廷贡栗水果超市,39.8710008423208,116.457871949806,100970,商超生鲜
67474666,河风精致寿司,39.8958143203538,116.450084157872,100321,异国料理
513258,汇力发饼屋（新街口店）,39.9450940262105,116.366162353997,101276,甜点饮品
73409911,鲜花坊(玫瑰情缘鲜花),39.9433526109232,116.364083572123,101346,鲜花蛋糕
80538661,为优美烘焙,39.9071915051292,116.270636296951,101276,甜点饮品
24400603,大果蔬篮子（新街口店）,39.9354987636899,116.361859962534,100970,商超生鲜
83612086,e果e家,39.9272680209667,116.509665404989,100970,商超生鲜
74597694,24小时果蔬生活超市,39.8878811061816,116.459913396007,100970,商超生鲜
80622902,辣滋味私房小龙虾,39.9075792982847,116.488186240828,101327,烧烤炸鸡
10334954,榴莲与芝士,39.9466927357518,116.335661557558,101276,甜点饮品
75127680,尽爱,39.7998985954343,116.496574319358,100970,商超生鲜
66279809,仙外鲜小海鲜（簋街形象店）,39.9394626482374,116.418557743893,101327,烧烤炸鸡
58183640,万佳鲜花(北京店),39.9179218150918,116.421660890078,101346,鲜花蛋糕
6040272,匹考克甜品,39.9174217632296,116.44705185453,101276,甜点饮品
66283909,花礼网（北京店）,39.9408241832948,116.359893433528,101346,鲜花蛋糕
79664085,魏微花卉,39.9217865353239,116.561599291742,101346,鲜花蛋糕
67388869,腾飞挪威三文鱼,40.0459657740082,116.402376914916,100321,异国料理
74597570,蜜桃屋榴莲蛋糕千层甜品,39.8970067762159,116.416827922312,101276,甜点饮品
82330508,楼下有虾,39.9938263468737,116.500110733654,101327,烧烤炸鸡
48155405,烧烤盛宴,39.957639914992,116.439959251103,101327,烧烤炸鸡
90522902,友谊鲜花礼品店,39.9088603631447,116.444288455721,101346,鲜花蛋糕
65191758,路客饭店（小龙虾快餐盖饭）,40.2265425288973,116.185432814497,101327,烧烤炸鸡
90505135,喜洋洋蛋糕（西翠路店）,39.9105937734426,116.291810504374,101276,甜点饮品
69079298,本纯食社,39.9006481938022,116.402902717579,101303,无辣不欢
75014099,水果忍者,39.7645355114885,116.551179290178,100970,商超生鲜
70446815,猫蒲夜宴（朝阳店）,39.8951420441203,116.505419763823,101327,烧烤炸鸡
79314521,漫步鲜花（榴莲蛋糕）,39.8631900418541,116.412705602488,101276,甜点饮品
21289179,小崔海鲜水产行,40.0460780676199,116.403402362038,101327,烧烤炸鸡
69896949,德国啤酒超市（莲怡园店）,39.8842614169935,116.296451103277,100970,商超生鲜
76757821,鲜果奇缘,39.9123050424004,116.633865948634,100970,商超生鲜
76658380,洋品惠进口食品折扣店,39.9581511395404,116.339600493012,100970,商超生鲜
79277937,乐优美蛋糕,39.9517691759305,116.394827396024,101276,甜点饮品
79281471,花果山精品水果,39.9122533405807,116.634326898739,100970,商超生鲜
23205396,美洋洋鲜花店,39.9008337126744,116.222831272215,101346,鲜花蛋糕
90972650,嗨！麻小,39.850112441181,116.335034226706,101327,烧烤炸鸡
69211377,米粒甜品（榴莲主题）,39.8327339088412,116.382592605457,101276,甜点饮品
65717403,Aflower鲜花店,39.8999927825345,116.649205059346,101346,鲜花蛋糕
76843422,龙虾螃蟹店,40.0816628736749,116.333696848092,101327,烧烤炸鸡
71006808,花之恋鲜花（光明店）,39.5711971450765,116.731802452747,101346,鲜花蛋糕
20852950,香遇糕手,39.9735425850392,116.339567609108,101276,甜点饮品
81001254,河风精致寿司（大兴店）,39.7646257767284,116.328823025683,100321,异国料理
69421903,花道佳鲜花,39.8288528434168,116.347403550769,101346,鲜花蛋糕
68164456,水果农场,39.8204396795179,116.289068897128,100970,商超生鲜
66737949,快乐果匠苏州街店（原果鲜斋）,39.9639831572503,116.30105591603,100970,商超生鲜
69284244,泰国榴莲蛋糕,39.9565922085974,116.411701732187,101276,甜点饮品
69094053,花佳鲜花,39.9181535985586,116.431893083854,101346,鲜花蛋糕
69455847,阳澄湖大闸蟹,39.8763753877256,116.667461879822,101327,烧烤炸鸡
67834727,名优特产,39.8215216324034,116.33334082617,100970,商超生鲜
48307896,浪漫星空鲜花店（东大街店）,39.8627794654149,116.287630756645,101346,鲜花蛋糕
32712030,Mcake蛋糕（北京站）,39.8870118252006,116.478854821476,101276,甜点饮品
79456199,村上一屋日料寿司（尚都店）,39.9176827339401,116.446572500381,100321,异国料理
32741353,奶油小森（大钟寺店）,39.9630708666065,116.33526840763,101276,甜点饮品
76878689,生日聚汇蛋糕,39.9548438602689,116.346711964706,101276,甜点饮品
32156405,YoYo优优千层蛋糕（亚运村店）,39.9939727357833,116.417809811992,101276,甜点饮品
67841285,尚品果园（水果哈哈镜）,39.9497211704298,116.433669804077,100970,商超生鲜
70505240,奶油小森（亚运村店）,39.9821943194376,116.370921420848,101276,甜点饮品
69421566,花枝舞鲜花,39.8281575629386,116.353203436081,101346,鲜花蛋糕
32458959,非常虾（小龙虾外卖）,39.9168575393075,116.478866147533,101327,烧烤炸鸡
66985174,口口香疯狂炸鸡,39.9715404373657,116.319562222953,101327,烧烤炸鸡
17712680,老爸道秘制私房菜小龙虾外卖,39.9030242265537,116.504532467431,101327,烧烤炸鸡
66695764,清碧源水站（怡宝专卖店）,39.9025875736321,116.106760584889,100970,商超生鲜
18167908,麦香味西饼屋（大钟寺店）,39.9638569143236,116.333081216088,101276,甜点饮品
69286988,水果烟酒超市,39.8708384054522,116.45849997424,100970,商超生鲜
13928646,大喜龙虾（彰化路店）,39.9394426021564,116.274054563982,101327,烧烤炸鸡
69725875,有虾有蟹,39.8913487591562,116.415384916123,101327,烧烤炸鸡
23423169,福源百汇水果店,39.8767209613437,116.27255906423,100970,商超生鲜
11566208,Viviancake（薇薇安蛋糕）,39.939498173314,116.44903864869,101276,甜点饮品
68949069,榴莲千层盒子,39.9241382375422,116.396744022238,101276,甜点饮品
76949384,甜蜜屋蛋糕坊,39.8540340053479,116.381926340325,101276,甜点饮品
56833601,唯聚一家便利店,39.8973666958691,116.47966553418,100970,商超生鲜
90398559,英伦时光炸鸡,39.8526619336483,116.375323086714,101327,烧烤炸鸡
79434512,久遇进口葡萄酒直营店,39.9427926919678,116.374258694935,101276,甜点饮品
75653056,银鑫海鲜（生鲜）,39.8914689299686,116.46681409134,100970,商超生鲜
69775257,农村果园水果切（中关村店）,39.9876808062832,116.315371758109,100970,商超生鲜
14199250,优优尚品裸蛋糕,39.8679063376642,116.452574991585,101276,甜点饮品
80527917,天天水业,39.7501646913869,116.317674380123,100970,商超生鲜
58454864,每实蛋糕（北京店）,40.0417195085529,116.665175927494,101276,甜点饮品
73408087,嗨到爽麻辣私房,39.890047801435,116.459701636918,101327,烧烤炸鸡
90053208,望小腰进京赶烤,39.9410691768145,116.299846258624,101327,烧烤炸鸡
69694708,欣丹鲜果,39.9255200185925,116.325417565197,100970,商超生鲜
90417504,非尝不可（小龙虾海鲜）,39.8933389017482,116.489522065081,101327,烧烤炸鸡
23988564,AJ麻辣海鲜订制,39.8927674025987,116.49773024531,101327,烧烤炸鸡
58039237,非抠不可,39.95267340694,116.439489627553,101327,烧烤炸鸡
67243637,海云祥海鲜水产行,40.0475236897159,116.402379716317,101327,烧烤炸鸡
23626342,靖天酒城,40.0237596286939,116.302733916456,100970,商超生鲜
67425592,榴芒来啦千层蛋糕,39.9063324013472,116.460752820444,101276,甜点饮品
17185417,私人做法甜品店,39.8985455263403,116.4649076737,101276,甜点饮品
69641998,燕澜坞 • 鲜炖燕窝,40.0010361147644,116.405119510936,101276,甜点饮品
76269627,美鲜花蛤,39.8937052493195,116.489644483605,101327,烧烤炸鸡
69261275,壹心壹烘焙,39.9297475825232,116.46159665825,101276,甜点饮品
76084132,壹手盐帮（家常菜·冒菜）,40.0192692259339,116.496414602631,101303,无辣不欢
59291362,纽罗宾（北七家店）,40.1259513402697,116.403249029602,101276,甜点饮品
8968261,老李馕坑烤羊排(沙子口店),39.8586456221021,116.400063017554,101327,烧烤炸鸡
56799796,花之恋鲜花店,39.8707978238396,116.272974342778,101346,鲜花蛋糕
13885239,爱尚花艺,39.8779540205698,116.335528607816,101346,鲜花蛋糕
50516983,嘎嘎辣鸭脖,39.9250974122357,116.411627677298,101327,烧烤炸鸡
77342790,悠然花道,39.9229285665353,116.476178507105,101346,鲜花蛋糕
76745191,禾重寿司,39.9435034278413,116.344878160982,100321,异国料理
71003447,生日聚汇蛋糕坊,40.0264301774313,116.333101224587,101276,甜点饮品
72356210,新开蔬菜果园,39.9017689298626,116.343281785214,100970,商超生鲜
90972062,狂热龙虾节,40.0315877736134,116.429874622718,101327,烧烤炸鸡
90322704,优果定制（鲜果切）,39.9022262632493,116.379382100172,100970,商超生鲜
79464674,金丝语•花之苑,39.9579086374035,116.281660255784,101346,鲜花蛋糕
90783662,鲜果奇缘批发配送中心,39.9124232109105,116.63569669818,100970,商超生鲜
83619777,扬恩辣事（A慕涵）,39.8408437295473,116.411862614312,101327,烧烤炸鸡
22661998,京之鲜私房秘制小龙虾外送（西单店）,39.9020868570629,116.373738439663,101327,烧烤炸鸡
64401678,凯瑞思蛋糕·鲜花,39.9516022922204,116.302952544126,101276,甜点饮品
66795781,百果园水果超市（金源店）,39.9622709935307,116.273785025278,100970,商超生鲜
