shopid,lat,lng
32585480,39.90388275967135,116.63622150874664
3214300,39.91208917555634,116.63823668695099
79618429,39.88818398133913,116.5623334748686
75136115,40.0523799822458,116.29586512512275
59443178,39.9068305731851,116.6697406125476
24958437,40.05519098043913,116.40699528124033
57662301,39.90399880608791,116.63682007660226
67405084,39.903709295681175,116.63524581716456
59061894,39.90213803305722,116.48531607575215
90100560,39.89433908230714,116.6387805386322
44275876,39.90348254745542,116.63509020685706
76831488,39.91874070198725,116.45025075157423
73590735,39.90564967856332,116.57310009152033
69212412,39.90372714059114,116.63338908223314
69509141,39.91821160154712,116.67155702714801
79445153,39.903545599687234,116.63242028500373
19340910,39.90249836126962,116.63056250261582
66902078,39.890757060534,116.35066229802683
57565475,39.90403790908359,116.63675422834963
76860704,39.85286717507673,116.46275012301183
76858719,39.90451191631904,116.63489289590264
83611892,39.89622588976584,116.46575886850569
66321234,39.90187652299053,116.6563103377947
66362845,39.90100696954967,116.63616998198977
69128341,39.91518988543317,116.46718440305774
57519377,39.90430640832187,116.63643195965705
68137504,39.52448809486461,116.65713015180202
67834912,39.90362312148014,116.63471505908863
90505147,39.93647285337645,116.1821206499844
66829820,39.94681044179292,116.39863242411855
63168462,39.89982606232882,116.52294608660108
66746933,39.90707991111119,116.6575681757681
5306112,39.907254481074034,116.66302073165375
68062291,39.92225556071633,116.50633681805603
68062571,39.90160287896924,116.49198839473034
67406185,39.90420265251712,116.63691083569877
56934781,39.887908964966776,116.65268110544872
66767157,39.92502801746587,116.49672445535091
21342192,39.9055478308063,116.65606058275269
57043194,39.867274709749694,116.52720986782926
56851392,39.92081016594662,116.64681885522428
22241024,39.89061088242594,116.62916893870089
56863415,39.92083464416511,116.64711108027514
79605028,39.89405817068908,116.63994970517425
79368777,39.916828501470846,116.43719583460533
67650597,39.894233136834046,116.4600420174485
79368075,39.916828501470846,116.43719583460533
18693142,39.91958467959271,116.4264725522546
32375402,39.907131207966984,116.56936826973738
3875764,39.90102162743559,116.635750965423
5216109,39.891950338869115,116.63683052527799
6526138,39.89967862643126,116.45833783660942
20929067,39.90430935696142,116.63454237386446
67377426,39.904030262545355,116.63653175714262
32343696,39.93944495730548,116.41886616020736
77262349,39.90073776830801,116.65192559699373
67522855,39.90546569478227,116.63931985854812
77240908,39.92884358240934,116.67873943618521
79422773,39.903704955940896,116.63284730834799
80617589,39.891754590529274,116.49274849716804
67384578,39.84472701378195,116.42037028566001
35560004,39.9038125261709,116.63379215514938
66915026,39.91354993113569,116.6345572098142
66801385,39.922359993594576,116.63427378472966
2450746,39.90679410505721,116.64830563152601
68929444,39.90173825214239,116.34252737900718
66458081,40.04773504366864,116.58922700385956
15916123,40.12173001729302,116.6394519277564
47684044,39.92742268034915,116.60064869153344
32654848,39.90424266955885,116.63235235154472
82880740,39.95237815349545,116.36181288449872
54036841,39.90747406124564,116.6378132743161
69111063,39.9037390797504,116.63276349255105
90599175,39.896250428366635,116.45262283531268
74093093,39.902019105048396,116.63477212321854
69123490,39.876105950158916,116.66717672692626
77491601,39.82860750014602,116.34822194770754
69822759,39.933462640557075,116.68574665265517
5531571,39.902687641916145,116.63036091584054
59290961,39.88335605667,116.67903326313264
79665067,39.90454025922521,116.63777073577604
568559,39.90540435913916,116.63830334383314
58811009,39.90062447404413,116.55546136634807
70507881,39.89159749364,116.646798494879
43560701,39.8958296585661,116.45828113861975
76987113,39.89364450825933,116.64617288927485
57506344,39.88788201809675,116.63715225604973
75097315,39.90433309679711,116.63137949515874
50478198,39.91170773427401,116.67904571063444
90528630,39.90412210831907,116.42312891189961
39313031,39.90360471851917,116.63233846047414
2131111,39.911551550471586,116.6506976106354
73423387,39.90487631209726,116.63647678385266
24636815,39.903935283339116,116.63588728919379
65314045,39.904512266894976,116.63776674879783
19801024,39.878166534140156,116.3184515445854
79273405,40.03604879269659,116.30341992838217
67265281,39.894441880887975,116.46721811616679
79445937,39.90242779279002,116.63624163918924
19609488,39.88847019905076,116.65254042227949
67644590,39.903876789935126,116.6329530493615
58477186,39.92507242950571,116.59378184520709
9020703,39.9128465024293,116.6445497633234
90335778,39.90053337543819,116.62848516670257
50381490,39.89703583309972,116.49291045831222
68066402,39.8767449538454,116.2725650546871
83437823,39.902226898705,116.50891173738427
90403191,39.85223639964846,116.46992384359952
79423535,39.90375039172079,116.63582346167688
80621575,39.93510129558253,116.66718540870245
66401182,39.9121081676957,116.63444364785752
90036749,39.92080015216298,116.64682683539769
80993192,39.91242610550713,116.6338210363663
67406089,39.90374783003854,116.63293011676491
511237,39.92949873738591,116.42896586309067
2693506,39.92486980523531,116.63367285248522
22464765,39.93252417779448,116.42334164113197
68124944,39.53559354078488,116.70054871896109
24972102,40.13296608288852,116.5803261350361
67798365,39.87649349363228,116.27483948569092
79419215,39.90265553490721,116.65254566395225
68189270,39.90344419265135,116.6326966785655
