shopid,shopname,lat,lng
79449907,干果香炒货,39.939933559643,116.411249433511
79663882,我得菜（天地自立菜市场）,39.9380912061194,116.353747475615
67624497,85度C（北京积水潭店）,39.946661083136,116.366061295777
90961283,一家花店（北京店）,39.9697537453537,116.433278425786
79663828,我得菜（天泽祥菜市场）,39.9380912061194,116.353747475615
69484387,晓寿司（明光村店）,39.9537200959332,116.348397725454
82682742,粮油果蔬超市（石榴园店）,39.845637412876,116.413208342874
69820706,果农的儿子,39.9185163900125,116.411192109932
90335932,一品鲜果切,39.8842704550009,116.433981768647
66058505,花朵美花艺旗舰店,39.8288156294931,116.351217086862
22581221,25小时鲜花店（总部）,39.9176324426036,116.43113160342
66577784,黄大胆匠心虾,39.9358295127936,116.410930665475
79663842,我得菜（地球村店）,39.9269992386972,116.340239065168
32672672,千寻鲜花,39.8281140354985,116.354865406296
3932554,沙县小吃（阜内大街店）,39.9225912887975,116.354727860901
66415016,晋香刀削面（米粉）,39.9090801696099,116.370057805441
56637267,桐记小灶儿牛板筋火锅,39.9205309553313,116.432813691882
79594719,小碗菜,39.9538433585326,116.365590045546
67731779,邻家便利店（车公庄大街店）,39.9306130429583,116.346584303619
72333432,香格格鲜花馆（北京）,39.9306493883753,116.100531256477
79232988,彩虹水果批发,39.9123193775066,116.63430095031
15085141,丽华快餐(西单店),39.912588885483,116.371160020808
5270555,游氏老北京宫廷奶酪,39.9334214458487,116.367945411352
69264892,花之恋鲜花（总部店）,39.1124240022169,116.98360687121
20674780,蜜菓（西直门店）,39.9403966982689,116.346555119634
3066820,德满天下酒楼（西直门店）,39.940765391915,116.34438153839
79303794,好口味黄焖鸡砂锅米线,39.9101041823675,116.369064924509
75114021,猫小院猫主题餐厅（外卖中心）,39.939909221056,116.387650320991
2378575,玉家台湾卤肉饭,39.9400184191712,116.346729813464
90459217,沙家辣鸭脖（立水桥店）,40.0461909819923,116.397578513708
14168147,丰和日丽(阜内大街店),39.9226434873671,116.364052258145
79303813,邻家便利店（西四北大街店）,39.9241739629445,116.366940943934
48149556,珍爱鲜花旗舰店,39.7622024233996,116.330189218085
67868569,天意尚品鲜花,39.927772901238,116.412478159641
76934314,蚝鲜生烧烤海鲜夜宵,39.9437410594409,116.298108402904
81868328,虾娃诱惑,40.0282308115043,116.43045919944
52344322,尊享烟酒便利店,39.8523107205157,116.41755250864
58085443,烧烤盛宴,39.8496148344519,116.37234365997
57395824,开口福桂林米粉,39.9374190954705,116.366364051354
4131469,锦尚阁私家烤鱼（西单闹市口店）,39.9011848623424,116.358435901821
90649507,乐味乐道千层蛋糕,39.8258340428982,116.279639573253
66278375,文华盛（怡宝专卖店）,39.7943912611136,116.480448220633
90095438,水饺 米线 土豆粉（美廉美）,39.9212929487787,116.367938966207
68540246,周黑鸭（北京枫蓝国际店）,39.9517106509483,116.350564738874
80990115,芬芳水果精品批发,39.9112361683953,116.63446769909
65678120,鑫美月鲜花店,39.8326010336079,116.36024861272
77281906,闽鲜行挪威三文鱼,40.0201713601991,116.454933963888
27524412,照相鲜花,39.8855411346473,116.310577389706
90020157,夏小妹榴莲千层盒子,39.8641024883481,116.446690579271
67959237,AJ麻辣海鲜订制,39.9918301730991,116.332337347747
76988484,果鲜世界,39.9138526409057,116.632088764512
67409830,焙多芬手感烘焙工坊,39.8748379174615,116.441767223734
79603001,寿司工匠,39.9186853757651,116.426216215448
75151158,满姐饺子（德胜门店）,39.940478880392,116.373067274893
79303690,麻辣拌凉皮,39.9101041823675,116.369064924509
73425751,神御鲜（海鲜小食）,39.9268122448679,116.361006418968
67674928,Hello office,40.0160104365909,116.365862715017
79275663,九州建华花卉,39.8250838000936,116.320447645235
69678492,簋街龙虾庄(总店),39.939700889114,116.411721905435
76078547,望小腰赴京赶烤,39.9105075499337,116.416124349287
90081140,望京小腰,39.927973528915,116.346953890698
67405255,世纪华联超市,39.861715540298,116.473400054405
90716399,龙虾阁（双安店）,39.9655061349103,116.320365141043
83470356,鲜花水果,39.9206846605957,116.317904440728
90004388,燕海坤鲜花店,39.8690483392085,116.331856979192
17965291,德宏串吧（西直门店）,39.9356810091269,116.345305273708
516232,星巴克咖啡（现代店）,39.9041574211975,116.452924479637
58744072,农夫果院水果超市（一分店）,39.877772589504,116.278923120196
12099646,铸钟褡裢火烧,39.9402950303759,116.385655151153
67152499,麻辣海鲜,40.0713240605964,116.429550922756
69664087,信诺慕斯乳酪蛋糕,39.9685490574099,116.412161648785
47823489,Yota美食,40.0190480812282,116.340988751486
48007746,云龙麻辣香锅,39.9678531723825,116.328632827324
67642934,燕澜坞?鲜炖燕窝,39.9504081182861,116.469992818037
21968140,御喜玛蛋糕（北京总店）,39.9296468862472,116.361188767316
65734142,榴皇叔榴莲甜点,39.8448739482793,116.413845108072
82250361,芈仓果业（水果切）,39.9235696926116,116.3451940409
68217188,烤肉拌饭脆皮鸡饭,39.9089282830414,116.369955951038
90017266,绿萝卜蛋糕坊（蓟门桥店）,39.9694353591613,116.346665203138
90089612,热蟹沸腾,40.0460991007978,116.403510411437
77456622,西单小馆,39.9091273776708,116.365426978344
76085875,鲜花礼品店,39.9333116921077,116.3404009154
69094878,云超市（哈哈镜）,39.8878334770541,116.474906247436
58747150,深夜食堂（海淀店）,39.9473429790603,116.326544215799
69664890,千寿参鸡汤,39.8995913730072,116.478204856331
20905530,京N麻辣小龙虾外卖,39.8889926000131,116.464770403257
90336859,果缤纷鲜果切,39.9840840749035,116.333093621809
14711957,桐记小灶儿牛板筋火锅,39.9419949688912,116.381880159508
509084,护国寺小吃(总店),39.9335607254072,116.36859054623
74576980,壹柒壹3,39.8021404016365,116.496233756072
23122494,韩正味,39.9343569645166,116.38239878625
57622913,边境东南亚小吃(西单大悦城),39.9095132992609,116.367185478708
82868902,MiaoCake(崇文门店),39.8952166845496,116.413010840353
1924585,新疆伽师餐厅（小西天店）,39.9509170140743,116.35758402034
21660622,台湾盐酥鸡ai大鸡排恩泽源,39.9538454947294,116.365476207526
3533512,金链花泰国餐厅,39.9292494993725,116.43803823012
21165654,熙贝蛋糕,40.0523109118031,116.40397984892
3380044,新疆喀什餐厅,39.9382170680282,116.367224766731
79270262,爱蒂宝（APM店）,39.9133256441455,116.405718590861
69046137,果真好水果,39.9374525072359,116.419329045217
26915971,馋嘴猫零食坊,39.8766903443579,116.272462266216
76085710,嘉禾圣鑫冻品,39.849879139937,116.333059682692
4285758,宝光熏肉鞋底火烧,39.9338216969259,116.370485126204
23911125,酒便利(交大嘉园店),39.9487807597908,116.341137369468
19222361,好味道家常菜,39.925156426018,116.356629953278
80994968,沙卡拉卡私厨手工沙拉,39.8964589983536,116.362958236812
68190129,西飨记西安名小吃,39.9227680602625,116.347962526693
79666067,老胡海鲜宵夜,39.9647731865999,116.267410153371
77263295,果农的儿子（品质水果店）,39.9784771943917,116.49682321223
69412191,维纳斯鲜花（北京朝阳1店）,39.9185439258178,116.597994581899
69412195,维纳斯鲜花（北京丰台1店）,39.8718086402515,116.44256764604
69412211,维纳斯鲜花（北京海淀店）,40.0259782690895,116.280485425781
77589628,一品海鲜汇,39.8536548872378,116.466822847666
69412215,维纳斯鲜花（北京朝阳店）,39.9390036925874,116.516777319606
65446497,深夜食堂（五孔桥店）,39.9218137987576,116.266372384272
90922148,哈哈镜超市,39.8976718272404,116.454677617844
59168285,金手勺百姓菜馆,39.9339910090474,116.358061361137
79681962,闽华海鲜(生鲜水果调料),39.8910403795677,116.467715265941
22708677,山西面食馆,39.9214388633594,116.355083167244
4690733,大理人家,39.9413517057885,116.393556773035
27128820,诺巴克蛋糕,39.8926452320691,116.440292292768
79304086,原味觉醒?健康餐（新华百货店）,39.9462740756088,116.365242508169
17963151,盛世华厨·营养快餐,39.9195675368284,116.366609985999
68190072,川酷麻辣香锅,39.9227238950404,116.348063331263
75201023,这儿有家冒菜,39.9364781856802,116.331920310135
50472625,星期六烘焙,40.0865951036198,116.337167469168
68190108,雨晴湘味蒸菜,39.9227680602625,116.347962526693
2384866,米斯特比萨（西单大悦城店）,39.9094166717952,116.366864928384
65679946,香河肉饼砂锅,39.9346625427539,116.351688757377
38322451,哈哈镜（宣武门店）,39.8975792593895,116.356872038916
4858445,Lakers披萨（北师大店）,39.95893483258,116.364213392309
90056881,四川红小厨（西单总店）,39.9092855205765,116.369716204431
83495159,城川居爱尚虾友记,39.9554169312778,116.352188171819
69285211,恋人花坊（仟百意）,39.9779185164746,116.372934639348
66979982,深夜食堂（朝阳路店）,39.9130761679095,116.504706911504
76681874,北京如达水果店,39.8877626096989,116.37983458265
5398630,第一佳大鸡排（西单店）,39.9081221335965,116.370131836036
17226704,三国神味凉皮羊肉泡馍,39.9093685000861,116.369732173871
20697180,西贝莜面村（北京金融街店）,39.9145986723334,116.355403463513
24991839,宝钞26号饭堂（南锣店）,39.9444455955654,116.393454385459
69763970,渝湘小菜馆,39.9344433304281,116.366265568067
58964848,麦卡琪蛋糕店,39.9265714940386,116.277215296909
69789555,董郎云南过桥米线,39.9105086909884,116.369506312284
90898132,百客超市Baike,39.9556659542933,116.343715035021
66537343,调味坊天下特色粉,39.9083790037484,116.370245663115
69876201,百果园（文慧园店）,39.9521007860406,116.353657856887
66999923,辣天等桂林米粉（金融街店）,39.9173925536014,116.36582236372
2080144,周记桂林米粉,39.9217878481436,116.345732161685
21747051,老汉口鱼头泡饭,39.930783237831,116.344704136952
11265536,彩虹鲜花,39.9224012262779,116.278401259146
56848510,爱尚吾餐,39.9104832845182,116.34172497361
20900848,鲍师傅糕点（安定门店）,39.9441451008071,116.401828720377
75193499,佳佳蛋糕（全城配送店）,39.8815789264436,116.273306629498
66308020,华益生便民超市,39.8803678271892,116.364498980976
69349990,阿勇餐厅,39.8586441545809,116.409467227016
8968215,漫咖啡（金融街店）,39.9167614629298,116.361913265925
68223870,食肆,39.9227680602625,116.347962526693
45301812,挪威三文鱼刺身专卖,40.0075091119626,116.456255670526
56852130,烧烤家宴,39.9343357381424,116.409590694788
69139861,淘虾记,39.9393114208558,116.411002286523
65714160,哈哈镜便利店,39.8822093181496,116.33525467998
77349456,果蔬鲜超市(大红门店),39.830110409087,116.400405747185
90009375,不打烊私房蛋糕,39.8531232154765,116.428179068031
67054319,龙虾帝国(北京店),40.3327756383617,116.638155896157
56851131,川渝小厨（香锅烤鱼）,39.9405580981628,116.369842059725
69721145,蔬菜果园,39.8909276012043,116.349087340895
76988581,趴蹄,39.9346626841505,116.366812782428
17202150,成都小吃家常菜,39.9369879749943,116.354587083753
68223712,鸡的传说黄焖鸡,39.9227680602625,116.347962526693
75173269,美味思蛋糕,39.8732257838949,116.311089799121
18398690,杏园餐厅(阜成门店),39.9223064135133,116.356444939777
19119447,麻辣村香锅烤鱼（广渠门店）,39.8893976944361,116.433049131309
70448350,重庆古镇美食,39.9228957789195,116.34812917824
69735309,东环物语,39.9350188728219,116.429894949158
15180187,尊享宜购生活超市,39.8332962369386,116.360065821649
14199532,乌巢比萨主义主题餐厅（西单老佛爷店）,39.9124401882313,116.368057936792
45342618,庆丰包子铺（护国寺店）,39.9337271895567,116.366410457588
45049835,溪水园海鲜,39.8531395049769,116.469980932324
76989912,金桥缘米线（西单店）,39.9092875173171,116.369719200426
13832215,囍家,39.9491000358856,116.353572396414
14178938,诺心LECAKE(北京),39.9049368769387,116.453135014636
21111249,巫山木炭烤鱼,39.9203438926001,116.345741326248
90057329,隆福寺小吃,40.0282298115535,116.430459199567
76942734,蓬莱小海鲜,40.0377126246941,116.423283141306
71015990,花之恋鲜花（鲁港店）,31.3154925454928,118.365170876553
65900598,果实惠便利店,39.9288032630674,116.416651660056
58668826,烧烤诱惑,39.8651400568258,116.398414791356
59399020,BBQ烧烤吧,39.9285792840797,116.41304362691
79259271,鲜花绿植,39.8776117003842,116.31048259548
82686655,万佳鲜花（各庄店）,40.1317253271767,117.123827055201
22730634,热辣壹号（鱼快送老佛爷店）,39.9125118239033,116.368383499508
65929370,金燕子百货店,39.8876504706415,116.358445606143
17160241,U鼎冒菜（积水潭星街坊店）,39.9448960434455,116.365314580499
6020566,健将一品粥（新街口店）,39.9390802989407,116.366134160519
67855255,村上一屋日料寿司（棕榈泉店）,39.9311850565892,116.472579435255
91016330,牛乃奶奶饮品糕点,39.9389485231304,116.343770043992
512399,华天延吉餐厅（西安门店）,39.921230015618,116.375312467762
57176540,全时便利店,39.9370480183021,116.350077547155
45589473,八喜冰淇淋蛋糕（西马场路店）,39.8398403069318,116.379687797491
5284392,文宴阁,39.9093969128332,116.364159786109
14157368,188麻辣香锅,39.9462478818176,116.375019467427
57566646,韵味多千层蛋糕,39.9176079262525,116.444744562622
24921701,和牛铁板烧（华威店）,39.9100923040908,116.368044254015
574191,京味楼（平安大街店）,39.9316249570283,116.3703196088
2792020,来相会饺子宴(甘家口店）,39.9271431924412,116.328426452649
75173661,兰芳园汉光百货店,39.9079923457161,116.368998278946
77595571,金麦香蛋糕,39.9604053903084,116.369767619161
22245324,小贤家榴莲蛋糕（双井店）,39.8991589292325,116.456000522043
57567064,乐哈哈超市,39.9545131099519,116.344808904952
77608089,绿萝卜蛋糕坊（酒仙桥店）,39.9695918004329,116.481056708881
67244554,花火鲜花（新港花店）,22.5377258986985,114.048352126524
69331434,大个子龙虾.烧烤,39.841425668855,116.44119599949
79436396,溪沛张记灌汤包,39.9379067824512,116.354029981126
58786706,哈哈镜,39.8824559881433,116.375758863383
65735081,榴莲蛋糕（榴莲哥榴莲主题店）,39.9745666542215,116.372932070691
79435268,美食汇套餐(新华百货店),39.9461264357637,116.364949949007
81001932,虾兵蟹将(生鲜),39.8913674230203,116.466995731418
69264049,花之恋鲜花（总部店）,39.8153981496498,116.261637956635
19670840,华威9楼餐厅,39.9097997308375,116.368573597108
77456418,云膳麻辣（小龙虾外卖）,39.8902996756327,116.378188619441
79610755,旺季?现配茶健康调理中心,39.9206021095254,116.561244886934
2654032,高老四羊汤店（赵登禹路店）,39.9326051341671,116.361666634647
59262032,晋味大盘鸡,39.9412221931141,116.355665608234
22246291,7cake榴莲千层蛋糕,39.9558387689449,116.455652306052
59296567,新利来蛋糕鲜花坊,39.9008428735922,116.494656610677
69562621,四季甜品（总店）,39.9260779195285,116.410950926612
69829541,麻辣香锅-烤鱼,39.8327307860866,116.38115059371
44128220,花佰堂（东直门店）,39.9327088192201,116.419447812888
82244364,小嘿冒菜（阜成门店）,39.9207308798578,116.348122466627
45483611,花佰堂（东四十条店）,39.9401312210583,116.425229787426
18721832,首迩紫菜包饭（航天桥店）,39.924009377015,116.308461215625
79616060,N+优橙鲜榨果汁(新华百货店),39.9461264357637,116.364949949007
90898278,速鲜达果品,39.8669223904068,116.378696886424
32857960,洋洋湘菜馆（西单店）,39.9034455667648,116.37511682901
67628553,麻小辣麻辣香锅小龙虾,39.8995903851522,116.480281544018
76989510,新颖鲜花（东高地店）,39.8040648305718,116.405621422736
66381323,果乐惠,39.8049981906058,116.388443209309
21949591,松岛料理寿司章鱼小丸子,39.9313470409331,116.338587100673
90592062,甜蜜蜜蛋糕坊,40.0160984165464,116.368020616894
14197276,西贡在巴黎,39.912572027362,116.369110551712
90107817,现磨五谷养生坊,39.91976885631,116.561777809824
90398363,伊米甜品（角门店）,39.8440345750522,116.360056474627
65796695,东北手工水饺,39.9269988507899,116.359088523361
3099511,华天延吉餐厅（西四店）,39.925052992538,116.366883909986
68183376,骨汤麻辣烫,39.9109298656005,116.367512855912
76989507,姐妹卤肉卷,39.9092875173171,116.369719200426
65777143,赛百味（英兰国际店）,39.9192732190361,116.351659769263
45436881,花佰堂（西坝河店）,39.9682730802013,116.432828664184
69109703,花果园（水果切）,39.9378755637358,116.309671811829
24010721,台湾手抓饼煎饼,39.9382764865968,116.366858259149
91038636,大东北（火面堂新一代商城店）,39.9101571649795,116.369078899879
70599179,琪乐时尚蛋糕西点,39.8678177104062,116.452301186054
76917602,奶盖贡茶（北邮店）,39.9568365550378,116.354342999564
67628430,鸿光粥粉面小食专门店,39.9314955915921,116.449083787323
54057822,嘉食和（全球精选美食商城）,39.8938035178387,116.459390959942
83469668,望京小腰烧烤（北京站店）,39.9030375775452,116.416904250057
67740061,一锅海鲜（北京）,39.9804496656348,116.300959043962
79615948,e果e家五棵松店,39.8894779395017,116.251187358031
18720323,淘虾记（小龙虾·烧烤·海鲜）,39.8846659993055,116.442565017106
81000682,御品轩地瓜坊(西直门店),39.9374662757049,116.354375407157
69819107,芭特轻奢千层蛋糕,39.9998605458872,116.345811069989
2495281,八条一号餐厅,39.930108355277,116.366393941928
48578239,清碧源水站,39.7501050245127,116.540927838787
70630943,九九超市（交大东路店）,39.9467136958608,116.343075811515
72347284,Bakery米林琪（双井店）,39.8925303886592,116.453544812355
56564997,南小馆(西单大悦城店),39.9090463582046,116.367151584235
69890276,卖虾便当（大慧寺店）,39.9518791233246,116.326375030765
90508010,天之蓝超市,39.8860840500716,116.316015529534
82687064,万佳鲜花（惠新店）,40.1702324744843,116.43878934162
27251218,川渝家常菜,39.9134508889584,116.368288504328
90009410,烟酒经营超市,39.9570269531976,116.344261721051
66903936,麦田坊蛋糕,40.0818215918558,116.337082266789
6347076,海底捞火锅外送（大钟寺店）,39.9644385202171,116.335966678852
58958882,北京市广内长椿水站,39.9296807724441,116.381379081387
76916822,武帝羊汤（万通店）,39.9161593965291,116.347325641934
